Date,GLD,IJR,MTUM,QUAL,SPY,TLT,USMV,VTV,VUG,SSO,HYG,LQD,SHV,QLD
2014-12-17,114.2699966430664,46.871707916259766,58.87635040283203,51.54420471191406,166.19332885742188,92.87507629394533,32.36210632324219,61.92884063720703,92.49205017089844,7.230108737945557,48.57747268676758,80.4636459350586,88.6890869140625,4.060586929321289
2014-12-18,115.1500015258789,47.563602447509766,60.42182540893555,53.00651168823242,170.30300903320312,91.2225112915039,32.968292236328125,63.476470947265625,94.60252380371094,7.5852508544921875,48.96647262573242,80.5445556640625,88.67302703857422,4.261171340942383
2014-12-19,114.7699966430664,47.54251480102539,60.44799423217773,53.234710693359375,171.0277099609375,92.4490737915039,33.04104995727539,63.80546188354492,95.0625228881836,7.647093296051025,49.43764877319336,80.50404357910156,88.68109893798828,4.289740085601807
2014-12-22,112.5500030517578,47.94330978393555,60.45672607421875,53.234710693359375,171.81443786621094,92.57398223876952,33.243106842041016,64.0935287475586,95.357666015625,7.714599609375,49.31714630126953,80.76033782958984,88.6569595336914,4.319247722625732
2014-12-23,112.73999786376952,48.17955780029297,60.142391204833984,53.25162506103516,172.04627990722656,90.73773956298828,33.28351974487305,64.31167602539062,95.26712799072266,7.739971160888672,49.49246597290039,80.14671325683594,88.6650161743164,4.290970802307129
2014-12-24,112.7699966430664,48.28841400146485,60.22739410400391,53.150203704833984,172.0628662109375,91.23159790039062,33.3062744140625,64.3191909790039,95.33959197998048,7.739380359649658,49.66084289550781,80.40499114990234,88.67302703857422,4.2958879470825195
2014-12-26,114.83000183105467,48.59339904785156,60.507755279541016,53.276973724365234,172.61770629882812,91.57019805908205,33.37126541137695,64.42449951171875,95.75606536865234,7.791900157928467,49.50678634643555,80.46583557128906,88.67302703857422,4.356744289398193
2014-12-29,113.66999816894533,48.83907699584961,60.49022674560547,53.29389953613281,172.849609375,92.25477600097656,33.40377426147461,64.48467254638672,95.94620513916016,7.80605936050415,49.53423309326172,80.62137603759766,88.6569595336914,4.3548994064331055
2014-12-30,115.1999969482422,48.614593505859375,60.017127990722656,53.09102630615234,171.92205810546875,92.50495910644533,33.26564025878906,64.22893524169922,95.3305206298828,7.726400852203369,49.435211181640625,80.68897247314453,88.6650161743164,4.293120861053467
2014-12-31,113.58000183105467,48.313846588134766,59.631591796875,52.617671966552734,170.216064453125,92.68162536621094,32.89186096191406,63.55196762084961,94.51565551757812,7.571212768554687,49.303165435791016,80.7430648803711,88.68109893798828,4.202760219573975
2015-01-02,114.08000183105467,47.9580192565918,59.53520965576172,52.60921859741211,170.12496948242188,93.71208190917967,32.91624450683594,63.5670280456543,94.38890075683594,7.561178684234619,49.303165435791016,81.02705383300781,88.6650161743164,4.18524169921875
2015-01-05,115.8000030517578,47.22523498535156,58.76418685913086,51.81468200683594,167.05259704589844,95.18416595458984,32.60748291015625,62.39360427856445,92.74105834960938,7.285615921020508,48.84645080566406,81.3583755493164,88.6650161743164,4.057687759399414
2015-01-06,117.12000274658205,46.4373664855957,58.264774322509766,51.36670303344727,165.47911071777344,96.8991241455078,32.518089294433594,61.84451675415039,91.86280059814452,7.15462064743042,48.65937042236328,81.689697265625,88.67302703857422,3.950728416442871
