date,return,etf,regime,score,cum_ret
2020-07-14,0.025126767904043668,SSO,1.0,1.0,0.11772873006928108
2020-07-15,0.01911418564582479,SSO,1.0,0.9999999999999964,0.1390932045174973
2020-07-16,-0.006840154125190789,SSO,0.0,-2.0,0.1313016314356401
2020-07-17,0.005035800238645027,SSO,1.0,0.9999999999986362,0.13699864046120314
2020-07-20,0.016874006699345356,SSO,0.0,-2.0,0.15618436313749195
2020-07-21,0.0034060415169121505,SSO,1.0,0.9999999999997556,0.16012237507954286
2020-07-22,0.011338063630536466,SSO,0.0,-2.0,0.1732759163874038
2020-07-23,-0.023279035055726816,SSO,1.0,0.9999999995048817,0.14596318519978135
2020-07-24,-0.013086798413164846,SSO,0.0,-2.0,0.13096619600616344
2020-07-27,0.014075089163671173,SSO,1.0,0.9999999990137212,0.14688464605604823
2020-07-28,-0.012199660843349669,SSO,1.0,1.0,0.13289304234771926
2020-07-29,0.024035219313727207,SSO,1.0,0.9999999274803958,0.1601223750795424
2020-07-30,-0.0069328482165119665,SSO,1.0,1.0,0.15207942274053665
2020-07-31,0.015925804642427766,SSO,1.0,0.9999893597879418,0.17042721455966348
2020-08-03,0.013815547171575515,SSO,1.0,1.0,0.18659730695330823
2020-08-04,0.007413378935707371,SSO,1.0,0.9999656224767571,0.19539400243384297
2020-08-05,0.012615962047023865,SSO,0.0,-2.0,0.21047504779978832
2020-08-06,0.013358250825925344,SSO,1.0,0.9999989499332601,0.2266448771068219
2020-08-07,0.0007181481190381422,SPY,1.0,1.0,0.22752578981804406
2020-08-10,0.0029886875036369,SPY,1.0,0.9999997664118574,0.2311944808064652
2020-08-11,-0.00825448432447784,SPY,0.0,-2.0,0.22103160526426469
2020-08-12,0.013942131879469466,SPY,1.0,0.9999968416060925,0.23805538893385947
2020-08-13,-0.001807425529405604,SPY,1.0,1.0,0.23581769601708213
2020-08-14,2.963531681898779e-05,SPY,2.0,2.0,0.2358543198660341
2020-08-17,0.003176576311721524,SPY,1.0,1.0,0.23978010542325934
2020-08-18,0.0021602786911127936,SPY,1.0,1.0,0.24245837596667075
2020-08-19,-0.004163761676936217,SPY,0.0,-2.0,0.23728507539563237
2020-08-20,0.0031135066557257396,SPY,1.0,1.0,0.24113737071290675
2020-08-21,0.003547346647241989,SPY,0.0,-2.0,0.24554011520367203
2020-08-24,0.010132984899298592,SPY,1.0,1.0,0.25816115438250153
2020-08-25,0.003499348613195785,SPY,0.0,-2.0,0.2625638988732668
2020-08-26,0.010025652445905475,SPY,0.0,-2.0,0.2752219257141175
2020-08-27,0.0021864926449799427,SPY,2.0,2.0,0.27801018907540853
2020-08-28,0.006459480855984356,SPY,1.0,1.0,0.2862654714254942
2020-08-31,-0.003622483344232319,SPY,0.0,-2.0,0.2816059961789943
2020-09-01,0.009418615279888076,SPY,2.0,2.0,0.2936769499974019
2020-09-02,0.01446410273451959,SPY,2.0,2.0,0.31238882630744436
2020-09-03,-0.03441459574426009,SPY,2.0,2.0,0.2672234953907897
2020-09-04,-0.008164301581049305,SPY,2.0,2.0,0.25687750060382797
2020-09-08,-0.027323181531662355,SPY,2.0,2.0,0.22253560849176757
2020-09-09,0.01974730731612473,SPY,2.0,2.0,0.24667739485756002
2020-09-10,-0.017363656145912287,SPY,2.0,2.0,0.22503051724837153
2020-09-11,0.0005093256083470443,SPY,2.0,2.0,0.22565445666181283
2020-09-14,0.01317111416166128,SPY,2.0,2.0,0.24179769143325447
2020-09-15,0.005052219977724315,SPY,0.0,-2.0,0.2480715265382054
2020-09-16,-0.003968191889513029,SPY,0.0,-2.0,0.24311893922906447
2020-09-17,-0.008795551545008773,SPY,1.0,1.0,0.23218502252249862
2020-09-18,-0.011512718406383682,SPY,1.0,1.0,0.21799922333363364
2020-09-21,-0.011129560647149539,SPY,1.0,1.0,0.20444342710936092
2020-09-22,0.010184324503274,SPY,1.0,1.0,0.21670986981687812
2020-09-23,-0.023190615032561146,SPY,0.0,-2.0,0.1884936196196374
2020-09-24,0.0026652218144118667,SPY,1.0,1.0,0.191661218740937
2020-09-25,0.01616690904021123,SPY,1.0,1.0,0.21092669727106905
2020-09-28,0.016609727926861995,SPY,0.0,-2.0,0.2310398602521151
2020-09-29,-0.005446380142695273,SPY,1.0,1.0,0.22433514920237152
2020-09-30,0.0075819204685803054,SPY,1.0,1.0,0.23361796093051135
2020-10-01,0.006420015718996641,SPY,0.0,-2.0,0.2415378076309218
2020-10-02,-0.009494308884641423,SPY,0.0,-2.0,0.22975026419331335
2020-10-05,0.01773293103937945,SPY,1.0,1.0,0.251557340823912
2020-10-06,-0.014215917257708655,SPY,2.0,2.0,0.23376530522348138
2020-10-07,0.017406783426155092,SPY,2.0,2.0,0.25524119069021056
2020-10-08,0.008862677053071755,SPY,2.0,2.0,0.26636598798701105
2020-10-09,0.01823609483934896,SSO,2.0,2.0,0.2894595582452679
2020-10-12,0.03200797222881979,SSO,2.0,2.0,0.3307325439757687
2020-10-13,-0.013292216982408234,SSO,2.0,2.0,0.31304415825569065
2020-10-14,-0.011974547415827153,SSO,2.0,2.0,0.2973210487235831
2020-10-15,-0.0031561085939220135,SSO,2.0,2.0,0.2932265626126307
2020-10-16,-0.001013212022295984,SSO,2.0,2.0,0.29191624991183907
2020-10-19,-0.03067958038284735,SSO,2.0,2.0,0.2522808014747622
2020-10-20,0.007716495091458775,SSO,2.0,2.0,0.2619440201324703
2020-10-21,-0.003634099525706813,SSO,2.0,2.0,0.2573579899674383
2020-10-22,0.011202413135793288,SSO,2.0,2.0,0.27144343363064416
2020-10-23,0.006311855368550834,SSO,2.0,2.0,0.2794686006930145
2020-10-26,-0.03648236593529386,SSO,1.0,1.0,0.2327905589998136
2020-10-27,-0.007174020128558278,SSO,1.0,1.0,0.2239464947152523
2020-10-28,-0.06797801179164298,SSO,2.0,2.0,0.14074504546515887
2020-10-29,0.0199568719397325,SSO,1.0,1.0,0.1635107482533913
2020-10-30,-0.021396154352358532,SSO,2.0,2.0,0.13861609269313346
2020-11-02,0.022583388815965888,SSO,2.0,2.0,0.16432990262653835
2020-11-03,0.03502556535647394,SSO,2.0,2.0,0.20511121572748103
2020-11-04,0.04471346424843303,SSO,2.0,2.0,0.2589959129872974
2020-11-05,0.03915672186409114,SSO,2.0,2.0,0.3082940657801685
2020-11-06,-0.0001250085992550165,SSO,2.0,2.0,0.3081305177715916
2020-11-09,0.025040524755780114,SSO,2.0,2.0,0.3408867923856427
2020-11-10,-0.0032976018025483445,SSO,2.0,2.0,0.33646508168205846
2020-11-11,0.014705801709978372,SSO,2.0,2.0,0.3561188721655848
2020-11-12,-0.019082019318952592,SSO,2.0,2.0,0.330241385648125
2020-11-13,0.027579461658403304,SSO,2.0,2.0,0.36692872694002876
2020-11-16,0.02444274861863538,SSO,2.0,2.0,0.4003402221922152
2020-11-17,-0.010175653867822931,SSO,2.0,2.0,0.386090844793997
2020-11-18,-0.024695355918773476,SSO,2.0,2.0,0.35186083804605595
2020-11-19,0.008116972359703656,SSO,2.0,2.0,0.36283385510264154
2020-11-20,-0.013459804886746807,SSO,2.0,2.0,0.34449037731990706
2020-11-23,0.012303455984411737,SSO,2.0,1.9999999999997795,0.36103225549872775
2020-11-24,0.03176901022750678,SSO,2.0,1.9999999319113035,0.40427090314363334
2020-11-25,-0.0029157380543781697,SSO,2.0,1.3064443578770972,0.40017641703268136
2020-11-27,0.005497562056941074,SSO,2.0,0.5440997923377687,0.407873973775984
2020-11-30,-0.009190225270156005,SSO,2.0,2.0,0.3949352948049929
2020-12-01,0.021956272170505553,SSO,2.0,2.0,0.42556287379797575
2020-12-02,0.004021064704119892,SSO,2.0,2.0,0.43129515435330856
2020-12-03,-0.00045796129966502175,SSO,2.0,2.0,0.43063967656421664
2020-12-04,0.017057842172180537,SSO,2.0,2.0,0.4550433023723084
2020-12-07,-0.003714262714035299,SSO,2.0,2.0,0.44963888928700024
2020-12-08,0.0053098935360444965,SSO,2.0,2.0,0.45733631745482395
2020-12-09,-0.017756701872806868,SSO,2.0,2.0,0.43145883093736437
2020-12-10,-0.0005722514370959386,SSO,2.0,2.0,0.43063967656421687
2020-12-11,-0.0029763148536148254,SSO,2.0,2.0,0.426381642444688
2020-12-14,-0.008726731225656481,SSO,2.0,2.0,0.4139339932258628
2020-12-15,0.026873711343487594,SSO,0.0,-2.0,0.4519316472185593
2020-12-16,0.00327130189508984,SSO,0.0,-2.0,0.4566813539676462
2020-12-17,0.0,SHV,0.0,-2.0,0.4566813539676462
2020-12-18,0.0,SHV,2.0,2.0,0.4566813539676462
2020-12-21,0.0,SHV,2.0,2.0,0.4566813539676462
2020-12-22,-9.057476703744349e-05,SHV,2.0,2.0,0.4565494153933627
2020-12-23,9.058297156894213e-05,SHV,2.0,2.0,0.456681353967646
2020-12-24,0.0,SHV,2.0,2.0,0.456681353967646
2020-12-28,-9.057476703744349e-05,SHV,2.0,2.0,0.45654941539336247
2020-12-29,9.058297156894213e-05,SHV,2.0,2.0,0.45668135396764575
2020-12-30,0.0,SHV,2.0,2.0,0.45668135396764575
2020-12-31,9.065585456435876e-05,SHV,2.0,2.0,0.45681341066061765
2021-01-04,-0.013614111728989853,SPY,2.0,2.0,0.4369801901195933
2021-01-05,0.006887629023598407,SPY,2.0,2.0,0.446877576583397
2021-01-06,0.00597808934381483,SPY,2.0,2.0,0.45552714000577477
2021-01-07,0.014857814525407909,SPY,2.0,2.0,0.47715309228867797
2021-01-08,0.005697664735709651,SPY,2.0,2.0,0.4855694153718557
2021-01-11,-0.0067409400481175386,SPY,2.0,2.0,0.475555281005517
2021-01-12,0.00021148076529198256,SPY,2.0,2.0,0.4758673325655747
2021-01-13,0.0026926722911713163,SPY,2.0,2.0,0.4798413596374189
2021-01-14,-0.003501724967897135,SPY,2.0,2.0,0.47465936219984983
2021-01-15,-0.007292766722934219,SPY,2.0,2.0,0.4639050154755353
2021-01-19,0.007851896965884286,SPY,2.0,2.0,0.47539944682489055
2021-01-20,0.013838605558228911,SPY,2.0,2.0,0.4958169178103293
2021-01-21,0.0009118310289488729,SPY,2.0,2.0,0.49718085008961554
2021-01-22,-0.00353957506500413,SPY,2.0,2.0,0.49188146608483674
2021-01-25,0.0039441105172883795,SPY,2.0,2.0,0.4977656114657696
2021-01-26,-0.0015609224102252073,SPY,2.0,2.0,0.4954277155575679
2021-01-27,-0.02444049330614606,SPY,2.0,2.0,0.4588787244856578
2021-01-28,0.008599881624890893,SPY,2.0,2.0,0.4714249088213063
2021-01-29,-0.020019459106968007,SPY,2.0,2.0,0.44196777803018406
2021-02-01,0.01664542608876829,SPY,2.0,2.0,0.465969946101771
2021-02-02,0.014140308356763054,SPY,2.0,2.0,0.4866992131813974
2021-02-03,0.0007863995239503208,SPY,2.0,2.0,0.4878683527349006
2021-02-04,0.011365631391772713,SPY,2.0,2.0,0.5047789159915694
2021-02-05,0.003935855913057562,SPY,2.0,2.0,0.5107015089859193
2021-02-08,0.007221930235751461,SPY,2.0,2.0,0.52161168989086
2021-02-09,-0.0006658582124947632,SPY,2.0,2.0,0.5205985122509182
2021-02-10,-0.000435549069873864,SPY,2.0,2.0,0.5199362169832558
2021-02-11,0.001615217126949009,SPY,2.0,2.0,0.5223912439927971
2021-02-12,0.009964640985338002,SSO,2.0,2.0,0.5375613261784074
2021-02-16,-0.001793770974161224,SSO,2.0,2.0,0.5348032933005158
2021-02-17,0.000599024224775091,SSO,2.0,2.0,0.5357226776534674
2021-02-18,-0.008780663711215442,SSO,2.0,2.0,0.522238013267305
2021-02-19,-0.004429262851667448,SSO,2.0,2.0,0.515495620983744
2021-02-22,-0.014459028681263475,SSO,2.0,2.0,0.49358302633361095
2021-02-23,0.0021546077723912926,SSO,2.0,1.9999999480015254,0.4968011119308611
2021-02-24,0.02180582679710663,SSO,0.0,-2.0,0.5294400977273421
2021-02-25,-0.04799120990546801,SSO,0.0,-2.0,0.45604041695946984
2021-02-26,9.058297156894213e-05,SHV,0.0,-2.0,0.4561723094271626
2021-03-01,0.0,SHV,0.0,-2.0,0.4561723094271626
2021-03-02,-9.057476703744349e-05,SHV,0.0,-2.0,0.45604041695946984
2021-03-03,9.058297156894213e-05,SHV,0.0,-2.0,0.4561723094271626
2021-03-04,-9.057476703744349e-05,SHV,0.0,-2.0,0.45604041695946984
2021-03-05,0.0,SHV,0.0,-2.0,0.45604041695946984
2021-03-08,0.0,SHV,0.0,-2.0,0.45604041695946984
2021-03-09,9.058297156894213e-05,SHV,0.0,-2.0,0.4561723094271626
2021-03-10,-9.057476703744349e-05,SHV,0.0,-2.0,0.45604041695946984
2021-03-11,0.0,SHV,0.0,-2.0,0.45604041695946984
2021-03-12,0.0,SHV,0.0,-2.0,0.45604041695946984
2021-03-15,0.0,SHV,0.0,-2.0,0.45604041695946984
2021-03-16,0.0,SHV,2.0,2.0,0.45604041695946984
2021-03-17,9.058297156894213e-05,SHV,2.0,2.0,0.4561723094271626
2021-03-18,0.0,SHV,2.0,2.0,0.4561723094271626
2021-03-19,0.0,SHV,2.0,2.0,0.4561723094271626
2021-03-22,9.065585456435876e-05,SHV,2.0,2.0,0.4563043199722667
2021-03-23,-9.064763682531396e-05,SHV,2.0,2.0,0.4561723094271628
2021-03-24,0.0,SHV,2.0,2.0,0.4561723094271628
2021-03-25,0.0,SHV,2.0,2.0,0.4561723094271628
2021-03-26,0.0,SHV,2.0,2.0,0.4561723094271628
2021-03-29,-0.0005049975781571403,SPY,2.0,2.0,0.4554369459375225
2021-03-30,-0.0026530721760127385,SPY,2.0,2.0,0.4515755666723147
2021-03-31,0.004053353579544616,SPY,2.0,2.0,0.4574593156914655
2021-04-01,0.010798889096004238,SPY,2.0,2.0,0.4731982572035558
2021-04-05,0.014353414487274563,SPY,2.0,2.0,0.4943436824111289
2021-04-06,-0.0005906783779549007,SPY,2.0,2.0,0.49346100590869524
2021-04-07,0.0011573550739618632,SPY,2.0,2.0,0.49518947058164775
2021-04-08,0.0047470235069679845,SPY,2.0,2.0,0.5022871701458698
2021-04-09,0.007270054677177784,SPY,2.0,2.0,0.513208880013653
2021-04-12,0.0003644722315039317,SPY,0.0,-2.0,0.5137604026308831
2021-04-13,0.002963611618284734,SPY,2.0,2.0,0.5182466005474193
2021-04-14,-0.0034151458298610216,SPY,0.0,-2.0,0.5130615670008591
2021-04-15,0.010742336245106676,SPY,1.0,1.0,0.5293153831131303
2021-04-16,0.003342343413293092,SPY,1.0,1.0,0.5344268803107264
2021-04-19,-0.004912868201805476,SPY,0.0,-2.0,0.5268884432824523
2021-04-20,-0.007321561241604213,SPY,2.0,2.0,0.5157092360358622
2021-04-21,0.00946223118238021,SPY,2.0,2.0,0.5300512272325024
2021-04-22,-0.009133229791983055,SPY,0.0,-2.0,0.5160769177806823
2021-04-23,0.010842310801866706,SPY,0.0,-2.0,0.5325146949227966
2021-04-26,-9.057476703744349e-05,SHV,0.0,-2.0,0.5323758877613225
2021-04-27,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-04-28,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-04-29,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-04-30,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-05-03,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-05-04,9.058297156894213e-05,SHV,0.0,-2.0,0.5325146949227966
2021-05-05,0.0,SHV,0.0,-2.0,0.5325146949227966
2021-05-06,0.0,SHV,0.0,-2.0,0.5325146949227966
2021-05-07,0.0,SHV,2.0,2.0,0.5325146949227966
2021-05-10,-9.057476703744349e-05,SHV,2.0,2.0,0.5323758877613225
2021-05-11,0.0,SHV,0.0,-2.0,0.5323758877613225
2021-05-12,0.0,SHV,1.0,1.0,0.5323758877613225
2021-05-13,9.058297156894213e-05,SHV,0.0,-2.0,0.5325146949227966
2021-05-14,-9.057476703744349e-05,SHV,1.0,1.0,0.5323758877613225
2021-05-17,0.0,SHV,2.0,2.0,0.5323758877613225
2021-05-18,0.0,SHV,2.0,2.0,0.5323758877613225
2021-05-19,0.0,SHV,2.0,2.0,0.5323758877613225
2021-05-20,0.0,SHV,2.0,2.0,0.5323758877613225
2021-05-21,9.058297156894213e-05,SHV,2.0,2.0,0.5325146949227966
2021-05-24,0.0,SHV,2.0,2.0,0.5325146949227966
2021-05-25,0.0,SHV,2.0,2.0,0.5325146949227966
2021-05-26,0.0,SHV,2.0,2.0,0.5325146949227966
2021-05-27,0.0005248903437642394,SPY,2.0,2.0,0.5333190970878383
2021-05-28,0.0017886160108251392,SPY,2.0,2.0,0.5360616161745935
2021-06-01,-0.0008807317183212593,SPY,2.0,2.0,0.5347087579879326
2021-06-02,0.0015725755529978347,SPY,2.0,2.0,0.537122203461716
2021-06-03,-0.003711570560418709,SPY,2.0,2.0,0.5314170659435815
2021-06-04,0.00914612974832929,SPY,2.0,2.0,0.5454236051275072
2021-06-07,-0.0009702657502916878,SPY,2.0,2.0,0.5439241335337597
2021-06-08,0.00021321844457955486,SPY,2.0,2.0,0.5442533266360605
2021-06-09,-0.0014919788148602953,SPY,2.0,2.0,0.5419493333879419
2021-06-10,0.004648380633909488,SPY,2.0,2.0,0.5491169008077321
2021-06-11,0.0016525924412389426,SPY,2.0,2.0,0.5516769596886024
2021-06-14,0.0022388121766494518,SPY,2.0,2.0,0.5551508729601797
2021-06-15,-0.001834194559083735,SPY,2.0,2.0,0.5522984236904418
2021-06-16,-0.00558328179165668,SPY,2.0,2.0,0.5436315041662336
2021-06-17,-0.0003317704154917056,SPY,2.0,2.0,0.5431193729007302
2021-06-18,-0.02671033598605399,SSO,2.0,2.0,0.5019021359839628
2021-06-21,0.028245538161274508,SSO,2.0,2.0,0.5443241700803976
2021-06-22,0.010523845095357087,SSO,2.0,2.0,0.5605763984233396
2021-06-23,-0.0023160619003683713,SSO,2.0,2.0,0.5569620068843373
2021-06-24,0.011693688140696823,SSO,2.0,2.0,0.5751686350397562
2021-06-25,0.006969247577482962,SSO,2.0,2.0,0.5861463752336342
2021-06-28,0.004135772631361778,SSO,2.0,2.0,0.5927063160016592
2021-06-29,0.001092623049328445,SSO,2.0,2.0,0.5944465436333337
2021-06-30,0.0020151864874691228,SSO,2.0,2.0,0.5976596507630554
2021-07-01,0.010641907128492445,SSO,2.0,2.0,0.6146617963894154
2021-07-02,0.015421433993943578,SSO,2.0,2.0,0.6395621967049772
2021-07-06,-0.003919149791741017,SSO,2.0,2.0,0.6331365068632144
2021-07-07,0.007049665299848185,SSO,2.0,2.0,0.6446495726255632
2021-07-08,-0.01619861636473119,SSO,2.0,2.0,0.6180085251441827
2021-07-09,0.02060244059720806,SSO,2.0,2.0,0.6513434496692418
2021-07-12,0.007863803486464871,SSO,2.0,2.0,0.6643292900461018
2021-07-13,-0.006917603814787121,SSO,2.0,2.0,0.6528161194002169
2021-07-14,0.0025108218789948733,SSO,2.0,2.0,0.6569660462747624
2021-07-15,-0.006705910919200919,SSO,2.0,2.0,0.6458545795723034
2021-07-16,-0.015780121743201203,SSO,2.0,2.0,0.6198827939350473
2021-07-19,-0.029834661803171847,SSO,2.0,2.0,0.571554138617218
2021-07-20,0.0287928924848313,SSO,2.0,2.0,0.6168037279645153
2021-07-21,0.016312050894605745,SSO,2.0,2.0,0.6431771126616608
2021-07-22,0.004481037881470806,SSO,2.0,2.0,0.6505402515494636
2021-07-23,0.01970961726481346,SSO,2.0,2.0,0.6830717681876726
2021-07-26,0.005090591706116365,SSO,2.0,2.0,0.6916395993716073
2021-07-27,-0.00918019463761055,SSO,2.0,2.0,0.6761100185926865
2021-07-28,-0.0008784983966262372,SSO,2.0,2.0,0.6746375586287836
2021-07-29,0.008234043495315424,SSO,2.0,2.0,0.6884265971254218
2021-07-30,-0.009593983989051091,SSO,2.0,2.0,0.6722278593859123
2021-08-02,-0.004163095760171598,SSO,2.0,2.0,0.6652662146744621
2021-08-03,0.01615892990295764,SSO,2.0,2.0,0.6921751347071503
2021-08-04,-0.00988927068798029,SSO,2.0,2.0,0.6754407567485619
2021-08-05,0.012704847042721124,SSO,2.0,2.0,0.6967269752921932
2021-08-06,0.0031559756022778718,SSO,2.0,2.0,0.7020818042299422
2021-08-09,-0.0014944261269955739,SSO,2.0,2.0,0.699538168711417
2021-08-10,0.001969384075624081,SSO,2.0,2.0,0.7028852121167926
2021-08-11,0.00511013729213361,SSO,2.0,2.0,0.7115871893434533
2021-08-12,0.005631557606316173,SSO,2.0,2.0,0.7212260911984738
2021-08-13,0.0038888339116507353,SSO,2.0,2.0,0.7279196535915444
2021-08-16,0.004803561544338475,SSO,2.0,2.0,0.7362198219912435
2021-08-17,-0.012876750626503175,SSO,2.0,2.0,0.7138629523106705
2021-08-18,-0.022262178524461995,SSO,2.0,2.0,0.6757086292998689
2021-08-19,0.002476645742017558,SSO,2.0,2.0,0.6798587659414865
2021-08-20,0.01633735878554643,SSO,2.0,2.0,0.7073032213097179
2021-08-23,0.017642614739840967,SSO,2.0,2.0,0.7374245142873748
2021-08-24,0.002928294455014635,SSO,2.0,2.0,0.7425122048585691
2021-08-25,0.004456119624056898,SSO,2.0,2.0,0.750277047689798
2021-08-26,-0.011855896053497683,SSO,2.0,2.0,0.7295259449475648
2021-08-27,0.0175715341074687,SSO,2.0,2.0,0.759916369078963
2021-08-30,0.008823627569471082,SSO,2.0,2.0,0.7754452156731315
2021-08-31,-0.002337814212828415,SSO,2.0,2.0,0.7712945546138326
2021-09-01,0.0005293635723491175,SSO,2.0,2.0,0.7722322134269455
2021-09-02,0.005967635714059227,SSO,2.0,2.0,0.7828082496773983
2021-09-03,-0.00037545637775782126,SSO,2.0,2.0,0.7821388829497375
2021-09-07,-0.0072114465043252585,SSO,2.0,2.0,0.7692870837320676
2021-09-08,-0.002345832584427887,SSO,2.0,2.0,0.7651366324398414
2021-09-09,-0.008949408573948658,SSO,2.0,2.0,0.7493397035272935
2021-09-10,-0.015382149806479783,SSO,2.0,2.0,0.7224310981452138
2021-09-13,0.004274791608323891,SSO,2.0,2.0,0.729794132149481
2021-09-14,-0.010448189158202226,SSO,2.0,2.0,0.711720915852035
2021-09-15,0.016267870638397852,SSO,2.0,2.0,0.7395669702801557
2021-09-16,-0.003386290395564262,SSO,2.0,2.0,0.7336762913562551
2021-09-17,-0.01899611586216865,SSO,2.0,2.0,0.7007431756581568
2021-09-20,-0.03353289498838752,SSO,2.0,2.0,0.6437123333465951
2021-09-21,-0.0014659465104999159,SSO,1.0,1.0,0.6413027389872599
2021-09-22,0.018749666108839547,SSO,2.0,2.0,0.6720766173267949
2021-09-23,0.024587601402113357,SSO,2.0,2.0,0.7131889707074202
2021-09-24,0.0032047477308809746,SSO,2.0,2.0,0.718679309173865
2021-09-27,-0.005532036944933649,SSO,2.0,2.0,0.7091715117390223
2021-09-28,-0.040742827382520996,SSO,2.0,2.0,0.6395350318691169
2021-09-29,0.003267281040545189,SSO,2.0,2.0,0.6448918535940524
2021-09-30,-0.024505465524778614,SSO,0.0,-2.0,0.6045830129838141
2021-10-01,0.023618785686010835,SSO,2.0,2.0,0.6424813152828923
2021-10-04,-0.025356689496948692,SSO,0.0,-2.0,0.6008334265667241
2021-10-05,0.020411503350398208,SSO,1.0,1.0,0.6335088434165201
2021-10-06,0.008362000916626311,SSO,1.0,1.0,0.6471682458624863
2021-10-07,0.017073257391910346,SSO,2.0,2.0,0.675290773291878
2021-10-08,-0.003836944238000628,SSO,1.0,1.0,0.6688627760123202
2021-10-11,-0.014203303506000076,SSO,1.0,1.0,0.6451594114947514
2021-10-12,-0.005046672476247793,SSO,2.0,2.0,0.6368568307737208
2021-10-13,0.0070358210846905855,SSO,2.0,2.0,0.6483734625762982
2021-10-14,0.03339020236854551,SSO,2.0,2.0,0.7034129860706608
2021-10-15,0.015409031281642616,SSO,2.0,2.0,0.7296609300585799
2021-10-18,0.006348516998678111,SSO,2.0,2.0,0.7406417118750062
2021-10-19,0.014848202705865399,SSO,2.0,2.0,0.7664871128512107
2021-10-20,0.007732641870786816,SSO,2.0,2.0,0.7801467250642493
2021-10-21,0.005566735664132683,SSO,2.0,2.0,0.7900563313260536
2021-10-22,-0.0022443198563597555,SSO,2.0,2.0,0.7860388723576559
2021-10-25,0.01019732356665326,SSO,2.0,2.0,0.8042516886417075
2021-10-26,0.0023009539931277967,SSO,2.0,2.0,0.8084031887692953
2021-10-27,-0.009330465609234007,SSO,1.0,1.0,0.7915299450088542
2021-10-28,0.019434890044783826,SSO,0.0,-2.0,0.826348132502039
2021-10-29,0.004032594759372676,SSO,1.0,1.0,0.8337130544099567
2021-11-01,0.0035787240940310383,SSO,1.0,1.0,0.8402754074993128
2021-11-02,0.007931998221350156,SSO,1.0,1.0,0.8548724687583917
2021-11-03,0.012489971766012076,SSO,1.0,1.0,0.8780397735227372
2021-11-04,0.00884197513296403,SSO,1.0,1.0,0.8946453544989426
2021-11-05,0.0069976779586762294,SSO,1.0,1.0,0.9079034725356281
2021-11-08,0.0018948158414695548,SSO,0.0,-2.0,0.9115185982593834
2021-11-09,-0.006515171284698029,SSO,1.0,1.0,0.8990647271778376
2021-11-10,-0.016359948469089503,SSO,1.0,1.0,0.8679961261017426
2021-11-11,0.0007167805134520311,SSO,1.0,1.0,0.8693350693241362
2021-11-12,0.014900779668472586,SSO,1.0,1.0,0.8971896193186841
2021-11-15,0.00028249936866098224,SSO,1.0,1.0,0.8977255741883718
2021-11-16,0.00769153989195992,SSO,1.0,1.0,0.9123220061462343
2021-11-17,-0.0046915413056920485,SSO,1.0,1.0,0.9033502684646153
2021-11-18,0.006683758673616813,SSO,2.0,2.0,0.9160718023303966
2021-11-19,-0.003564264431045072,SSO,1.0,0.9999862578851089,0.9092424157580219
2021-11-22,-0.005681449870057587,SSO,2.0,2.0,0.8983951506831049
2021-11-23,0.0032449669972922646,SSO,2.0,2.0,0.9045553802948914
2021-11-24,0.004148299961385105,SSO,2.0,2.0,0.9124560473054244
2021-11-26,-0.04327432372283746,SSO,2.0,2.0,0.8296958052086314
2021-11-29,0.023713696237964488,SSO,2.0,2.0,0.8730846557412266
2021-11-30,-0.037820760850027835,SSO,2.0,2.0,0.802243168924581
2021-12-01,-0.023554757880916766,SSO,2.0,2.0,0.7597917674380263
2021-12-02,0.02983038087003087,SSO,2.0,2.0,0.8122870261126474
2021-12-03,-0.016552190798540756,SSO,2.0,2.0,0.7822897054747109
2021-12-06,0.023292718264117163,SSO,2.0,2.0,0.8238040774493698
2021-12-07,0.04126575362948093,SSO,2.0,2.0,0.8990647271778383
2021-12-08,0.005147568149054704,SSO,2.0,2.0,0.9088402922804522
2021-12-09,-0.013539844627508124,SSO,2.0,2.0,0.8829948913042476
2021-12-10,0.01870407712319544,SSO,2.0,2.0,0.9182145729737852
2021-12-13,-0.017243920880074537,SSO,1.0,1.0,0.8851370326464192
2021-12-14,-0.014278702422917289,SSO,0.0,-2.0,0.8582197219308396
2021-12-15,0.031421152880326986,SSO,0.0,-1.963267627634137,0.9166071278988672
2021-12-16,0.0001810865011502294,SHV,0.0,-2.0,0.9169541995777379
2021-12-17,-9.040512696090186e-05,SHV,2.0,2.0,0.9167808970899469
2021-12-20,-9.065678364350571e-05,SHV,2.0,1.9999999999868403,0.9166071278988674
2021-12-21,9.066500304122371e-05,SHV,2.0,1.9999999988429475,0.9167808970899471
2021-12-22,0.0,SHV,2.0,1.9999999989955388,0.9167808970899471
2021-12-23,0.0,SHV,2.0,1.999846797383346,0.9167808970899471
2021-12-27,0.028293298855885274,SSO,2.0,1.999999997280729,0.971012951852565
2021-12-28,-0.0015547848708098444,SSO,2.0,2.0,0.9679484507348544
2021-12-29,0.002437393546852684,SSO,2.0,2.0,0.9727451155892142
2021-12-30,-0.0055385179468978585,SSO,2.0,2.0,0.9618190313618682
2021-12-31,-0.0058413151208986935,SSO,2.0,2.0,0.9503594281895074
