,return,allocation,cum_ret
2022-06-03,-0.014499498324350107,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.670449070437837
2022-06-06,0.0023419767097764433,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6743612232556702
2022-06-07,0.012624123652581936,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.695498566377138
2022-06-08,-0.008599078574760811,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6809188409814666
2022-06-09,-0.024510075890597352,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6397193926230758
2022-06-10,-0.02669673761656159,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5959442342334298
2022-06-13,-0.04008511126927522,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5319706320246245
2022-06-14,-0.0022864713919887114,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5284678250011334
2022-06-15,0.01276452278752942,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5479779873833661
2022-06-16,-0.032591328826214745,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.49752732778081277
2022-06-17,-0.0014825897170943907,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.49530710916357723
2022-06-21,0.029479502820950965,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5393880193063529
2022-06-22,-0.002800371241440812,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5350771613676688
2022-06-23,0.011162819996964281,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5522129514014669
2022-06-24,0.029054209504921612,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5973112716877378
2022-06-27,-0.0012252546228458847,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5953541586679787
2022-06-28,-0.019567223273873915,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5641375076444191
2022-06-29,-0.0005834066112255057,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5632249794815936
2022-06-30,-0.007766215189836404,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5510846379008119
2022-07-01,0.010223056395079979,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5669414636276142
2022-07-05,0.0010073620379866277,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.56851994097382
2022-07-06,0.004025920257153209,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5748346771779353
2022-07-07,0.015086064115694634,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.598592734089461
2022-07-08,0.0006345264408877036,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5996070834474518
2022-07-11,-0.011221258802262,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5816574783821564
2022-07-12,-0.011478473835519337,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5635024643997932
2022-07-13,-0.0031874815869371823,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.558518829083388
2022-07-14,-0.0013525687577035427,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5564108252068771
2022-07-15,0.01715803412150659,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5831157752528588
2022-07-18,-0.009009630945107682,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.5688524863744526
2022-07-19,0.024880049256560174,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6078856135117259
2022-07-20,0.00631043813232872,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.618032076199653
2022-07-21,0.008265664512443961,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6314061865118923
2022-07-22,-0.009449443551450323,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6159903058429614
2022-07-25,0.003631582238958439,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6218589075359899
2022-07-26,-0.011308098278483648,"[np.float64(4.979254728880576e-05), np.float64(4.446701158912668e-05), np.float64(0.5028068201462907), np.float64(4.738021622765336e-05), np.float64(4.3899633613131744e-05), np.float64(0.4968758899593523), np.float64(5.084486300000055e-05), np.float64(4.275140868372101e-05), np.float64(3.815421395462699e-05)]",0.6035187676157387
2022-07-27,0.0261056654064024,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.645379692036002
2022-07-28,0.012127245389485824,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6653336153201992
2022-07-29,0.015842203189286617,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.691716168832051
2022-08-01,-0.004335467974106169,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.684381787560802
2022-08-02,-0.004633628849684932,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6765769875160765
2022-08-03,0.013552996544033219,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6992996296336877
2022-08-04,-0.0033547774194120873,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6935988576073775
2022-08-05,-0.0008618720897137739,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6921391920208346
2022-08-08,0.0008306100615550155,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6935446998592785
2022-08-09,-0.0024920375047218727,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6893243229513062
2022-08-10,0.01881654526714911,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7211115705450155
2022-08-11,-0.0016681379844180936,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.718240518958768
2022-08-12,0.01689211429789379,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7472652341962918
2022-08-15,0.003217730065679119,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.752887462073081
2022-08-16,0.000998279591854153,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7546373338532857
2022-08-17,-0.004831347302905947,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7461600715027956
2022-08-18,0.0038424824366215895,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.752869660909075
2022-08-19,-0.010167611618217496,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7350471629795952
2022-08-22,-0.01796415187654627,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7038785122308588
2022-08-23,-5.366483223838264e-05,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7037870738763454
2022-08-24,0.0038342525265022053,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7103198237689776
2022-08-25,0.012874877840742953,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.7323399825686043
2022-08-26,-0.030929449618735172,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6787596603552282
2022-08-29,-0.006123787636139281,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6684792927030954
2022-08-30,-0.012923590239166989,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6469165500016654
2022-08-31,-0.008371829597479714,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6331288452837822
2022-09-01,0.0020496459111902583,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.636476181143965
2022-09-02,-0.009185154445897877,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6214448946731246
2022-09-06,-0.0031279127817590395,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6163731564621586
2022-09-07,0.015103969947583125,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6407868080414434
2022-09-08,0.00643677899843017,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6513481901083458
2022-09-09,0.017061669404751695,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6795229470001094
2022-09-12,0.010189912960100323,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6966371396445319
2022-09-13,-0.04129332235972733,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6265773553097045
2022-09-14,0.007136951431097576,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.638186158893473
2022-09-15,-0.012499648826544363,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.617709407194799
2022-09-16,-0.00820559698682766,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6044351357575586
2022-09-19,0.006080105487518357,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6141902706308453
2022-09-20,-0.008521457599723451,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.6004350166817785
2022-09-21,-0.015848299794379857,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.5750708427359823
2022-09-22,-0.0059139064668094704,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.5657560210934429
2022-09-23,-0.019461813121967656,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.5352835700163265
2022-09-26,-0.009236841138514588,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.5211023995775141
2022-09-27,-0.00029166823697261425,"[np.float64(4.9869212768523e-05), np.float64(4.4535477375919115e-05), np.float64(0.5028065805217007), np.float64(4.745316666041305e-05), np.float64(4.396722509454693e-05), np.float64(0.49687567789223425), np.float64(5.0886312015881435e-05), np.float64(4.281723297848045e-05), np.float64(3.8212959171185924e-05)]",0.5206587423223745
2022-09-28,0.02050179418841982,"[np.float64(4.9918544975320594e-05), np.float64(4.457953329732974e-05), np.float64(0.5028064252722655), np.float64(4.750010883965184e-05), np.float64(4.4010718861798146e-05), np.float64(0.4968755320328479), np.float64(5.092343995255332e-05), np.float64(4.285958833011921e-05), np.float64(3.825076062993352e-05)]",0.5518349748882891
