date,return,cum_ret
2023-10-31,0.004499993205241637,0.6043479323221006
2023-11-30,0.011623990468624612,0.6229968573957703
2023-12-31,0.08700906046136003,0.7642122890895162
2024-01-31,0.02489619514452368,0.8081344625150557
2024-02-29,0.07268846817425478,0.9395649868483547
2024-03-31,-0.001668163028799019,0.9363294762453411
2024-04-30,0.003743517969083232,0.943578160433731
2024-05-31,0.021847367306425225,0.9860402263934729
2024-06-30,0.0659235900053925,1.116967128012453
2024-07-31,-0.015606126411618071,1.0839294714034504
2024-08-31,0.004979340787710784,1.0943060664191222
2024-09-30,0.004585657017712297,1.1039098357298345
2024-10-31,0.0035762226922906315,1.111433885826905
2024-11-30,0.0036965168134821536,1.1192388366864203
2024-12-31,0.004031124568826927,1.127781752428199
2025-01-31,0.003632800408528425,1.1355115588476794
2025-02-28,0.03312812027836065,1.206257042625015
2025-03-31,-0.0901023867505567,1.0074680172992765
2025-04-30,0.0034886922068213533,1.0144714553266714
2025-05-31,0.0031974097748204144,1.0209125460490296
2025-06-30,0.0034258128070638882,1.0278358141312403
2025-07-31,0.0032803836724411006,1.0344878936263076
2025-08-31,0.004226271880793275,1.0430861926029547
2025-09-30,0.0035239878796291535,1.050286003582725
2025-10-31,0.0033326197601333263,1.0571188272321894
2025-11-30,0.0030059055879743113,1.0633023322100938
2025-12-31,0.003719224467810811,1.0709762167285408
2026-01-31,0.002632779891481807,1.0764286412676807
2026-02-28,0.0026521405607318194,1.0819356218886518
2026-03-31,0.002761481637179486,1.087684848878287
2026-04-30,0.0013991543797895467,1.0906058422782152
